subject,course_code,type,course_title,weekdays,time,instructors,location
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 220
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 221
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 335
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 336
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 202
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 201
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,03:05 pm-04:55 pm,TBA,MCMED 504
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,09:05 am-10:25 am,TBA,MCMED 504
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 220
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 221
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 201
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 202
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 203
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 204
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 335
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 336
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 519
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,10:35 am-11:55 am,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,01:05 pm-03:55 pm,TBA,MCMED 634
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,01:05 pm-03:55 pm,TBA,MCMED 204
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 519
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 336
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 335
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 203
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 220
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 202
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 201
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 221
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,03:05 pm-04:55 pm,TBA,MCMED 325
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,R,01:05 pm-03:55 pm,TBA,MCMED 204
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,09:05 am-10:25 am,TBA,MCMED 504
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,10:35 am-11:55 am,TBA,MCMED 221
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,10:35 am-11:55 am,TBA,MCMED 220
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,10:35 am-11:55 am,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,10:35 am-11:55 am,TBA,MCMED 204
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,10:35 am-11:55 am,TBA,MCMED 210/11
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,10:35 am-11:55 am,TBA,MCMED 202
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,10:35 am-11:55 am,TBA,MCMED 201
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,10:35 am-11:55 am,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,10:35 am-11:55 am,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,10:35 am-11:55 am,TBA,MCMED 203
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 201
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 202
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 220
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 221
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 336
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 203
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,12:05 pm-02:25 pm,TBA,MCMED 504
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 325
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 336
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 519
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 335
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,02:35 pm-03:55 pm,TBA,MCMED 210/11
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 336
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 210/11
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 335
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 221
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 220
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 204
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 203
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 201
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,04:05 pm-05:25 pm,TBA,MCMED 202
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,09:05 am-11:55 am,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,01:05 pm-03:55 pm,TBA,MCMED 204
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,01:05 pm-03:55 pm,TBA,MCMED 634
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 221
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 201
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 202
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 220
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 203
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 335
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 336
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 519
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,03:05 pm-04:55 pm,TBA,MCMED 325
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,R,09:05 am-11:55 am,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,R,01:05 pm-03:55 pm,TBA,MCMED 204
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,R,03:05 pm-04:55 pm,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,09:05 am-11:55 am,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,01:05 pm-03:55 pm,TBA,MCMED 204
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 220
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 201
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 202
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 203
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 221
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 336
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,01:05 pm-03:55 pm,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,03:05 pm-04:55 pm,TBA,MCMED 325
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,09:05 am-11:55 am,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,01:05 pm-03:55 pm,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,01:05 pm-03:55 pm,TBA,MCMED 335
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,03:05 pm-04:55 pm,TBA,MCMED 325
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 203
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 220
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 201
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 202
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 519
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 221
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 335
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,09:05 am-11:55 am,TBA,MCMED 336
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,01:05 pm-03:55 pm,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,W,03:05 pm-04:55 pm,TBA,MCMED 325
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,R,01:05 pm-03:55 pm,TBA,MCMED 204
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,09:05 am-11:55 am,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,01:05 pm-03:55 pm,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 220
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 201
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 202
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 205
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 203
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 221
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 210/11
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,09:05 am-11:55 am,TBA,MCMED 336
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,01:05 pm-03:55 pm,TBA,MCMED 337
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,M,03:05 pm-04:55 pm,TBA,MCMED 208/9
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,09:05 am-11:55 am,TBA,MCMED 333
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,01:05 pm-03:55 pm,TBA,MCMED 204
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,T,03:05 pm-04:55 pm,TBA,MCMED 325
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,R,03:05 pm-04:55 pm,TBA,MCMED 325
INDS,423J2,Examination,Clerkship Integrated Assessment 1.,F,09:05 am-10:55 am,TBA,MCMED 325
INFS,608,Lecture,Classification and Cataloguing.,M,05:35 pm-08:25 pm,"Niusha Zohoorian Fooladi , Cate Henderson",LEA 212
INFS,611,Lecture,Research Principles & Analysis.,R,08:35 am-11:25 am,Ilja Hermanus E. Frissen,EDUC 129
INFS,615,Lecture,Reference and Information Services.,W,02:35 pm-05:25 pm,Rebekah Jane Willson,EDUC 627
INFS,620,Lecture,Managing Information Organizations.,F,11:35 am-02:25 pm,Max Evans,EDUC 129
INFS,620,Lecture,Managing Information Organizations.,R,11:35 am-02:25 pm,Max Evans,EDUC 129
INFS,626,Lecture,Usability Analysis and Assessment.,F,08:35 am-11:25 am,Karyn Anne Moffatt,EDUC 129
INFS,629,Lecture,Information Security.,R,05:35 pm-08:25 pm,Anton Stiglic,EDUC 433
INFS,630,Lecture,Data Mining.,T,02:35 pm-05:25 pm,Benjamin Chin Ming Fung,EDUC 433
INFS,634,Lecture,Web System Design and Management.,F,08:35 am-11:25 am,Kartikay Chadha,EDUC 627
INFS,645,Lecture,Archival Principles and Practice.,R,08:35 am-11:25 am,Gordon Burr,EDUC 211
INFS,649,Lecture,Digital Curation.,W,05:35 pm-08:25 pm,Cate Henderson,EDUC 433
INFS,656,Lecture,Abstracting and Indexing.,T,11:35 am-02:25 pm,Christine Margaret Jacobs,STBIO S3/4
INFS,660,Lecture,Enterprise Content Management.,M,02:35 pm-05:25 pm,Gordon Burr,EDUC 338
INFS,660,Lecture,Enterprise Content Management.,W,02:35 pm-05:25 pm,Gordon Burr,EDUC 338
INFS,661,Lecture,Knowledge Management.,M,02:35 pm-05:25 pm,Kimiz Lutfiye Dalkir,EDUC 211
INFS,662,Lecture,Intellectual Capital.,M,05:35 pm-08:25 pm,Daniela Oliveira,EDUC 433
INFS,665,Lecture,Competitive Intelligence.,T,08:35 am-11:25 am,France Bouthillier,EDUC 433
INFS,691,Lecture,Special Topics 1.,T,05:35 pm-08:25 pm,Mohammadhossein Amouei,LEA 212
INFS,692,Lecture,Special Topics 2.,R,02:35 pm-05:25 pm,Svetlana Kochkina,TBA
INFS,704,Seminar,Research Design in Information Studies.,R,09:00 am-12:00 pm,France Bouthillier,PL3661 106
INSY,333,Lecture,Systems Analysis and Modeling.,TR,10:05 am-11:25 am,Kunsoo Han,BRONF 340
INSY,336,Lecture,Data Handling and Coding for Analytics.,T,02:35 pm-05:25 pm,Hyunji So,BRONF 205
INSY,339,Lecture,IT Consulting.,T,08:35 am-11:25 am,Sol Tanguay,ARMST 255
INSY,341,Lecture,Developing Business Applications.,MW,11:35 am-12:55 pm,Matthew Goodman,ARMST 060
INSY,431,Lecture,IT Implementation Management.,M,06:05 pm-08:55 pm,Halima Jamal Eddine,BRONF 340
INSY,431,Lecture,IT Implementation Management.,W,06:05 pm-08:55 pm,Halima Jamal Eddine,BRONF 340
INSY,432,Lecture,Digital Business Models.,TR,11:35 am-12:55 pm,Amir H Taherizadeh,BRONF 410
INSY,434,Lecture,Topics in Information Systems 1.,W,02:35 pm-05:25 pm,Matthew Goodman,ARMST 060
INSY,437,Lecture,Managing Data and Databases.,M,02:35 pm-05:25 pm,Dominique Pascal Welt,ARMST 075
INSY,437,Lecture,Managing Data and Databases.,W,02:35 pm-05:25 pm,Dominique Pascal Welt,ARMST 075
INSY,442,Lecture,Data Analysis and Visualization.,T,11:35 am-02:25 pm,Genevieve Bassellier,BRONF 205
INSY,446,Lecture,Data Mining for Business Analytics.,M,08:35 am-11:25 am,Dongliang Sheng,ARMST 075
INSY,446,Lecture,Data Mining for Business Analytics.,W,08:35 am-11:25 am,Dongliang Sheng,ARMST 075
INSY,450,Lecture,Information Systems Project Management.,W,06:05 pm-08:55 pm,Halima Jamal Eddine,ARMST 075
INSY,455,Lecture,Technology and Innovation for Sustainability.,R,08:35 am-11:25 am,Pedro Pablo Seguel Varas,ARMST 255
INSY,609,Lecture,Technology Project Management.,T,06:05 pm-08:55 pm,Andrew Chasse,ARMST 255
INSY,669,Lecture,Text Analytics.,W,06:05 pm-08:55 pm,Lavisha Jindal,ARMST 065
INSY,669,Lecture,Text Analytics.,W,06:05 pm-07:25 pm,Lavisha Jindal,ARMST 065
INSY,672,Lecture,Healthcare Analytics.,MW,02:35 pm-03:55 pm,Yichuan Daniel Ding,ARMST 265
INSY,691,Lecture,Adavnced Topics in Management Information Systems 2.,R,02:35 pm-05:25 pm,Hyunji So,BRONF 205
INSY,695,Lecture,Advanced Topics in Information Systems.,F,02:35 pm-05:25 pm,Fatih Nayebi,ARMST 265
INSY,695,Lecture,Advanced Topics in Information Systems.,F,02:35 pm-03:55 pm,Fatih Nayebi,ARMST 265
INSY,695,Lecture,Advanced Topics in Information Systems.,F,02:35 pm-05:25 pm,Fatih Nayebi,ARMST 265
INSY,695,Lecture,Advanced Topics in Information Systems.,R,02:35 pm-05:25 pm,Fatih Nayebi,ARMST 265
INTD,200,Lecture,Introduction to International Development.,WF,01:05 pm-02:25 pm,Kazue Takamura,SADB M-1
INTD,200,Lecture,Introduction to International Development.,WF,01:05 pm-02:25 pm,Kazue Takamura,SADB M-1
INTD,200,Lecture,Introduction to International Development.,R,01:05 pm-02:25 pm,Kazue Takamura,SADB M-1
INTD,200,Conference,Introduction to International Development.,M,03:35 pm-04:25 pm,TBA,SH688 1355
INTD,200,Conference,Introduction to International Development.,M,04:35 pm-05:25 pm,TBA,SH688 365
INTD,200,Conference,Introduction to International Development.,W,03:35 pm-04:25 pm,TBA,EDUC 338
INTD,200,Conference,Introduction to International Development.,W,04:35 pm-05:25 pm,TBA,EDUC 338
INTD,200,Conference,Introduction to International Development.,R,02:35 pm-03:25 pm,TBA,LEA 210
INTD,200,Conference,Introduction to International Development.,R,02:35 pm-03:25 pm,TBA,LEA 15
INTD,200,Conference,Introduction to International Development.,F,03:35 pm-04:25 pm,TBA,SH688 355
INTD,200,Conference,Introduction to International Development.,F,04:35 pm-05:25 pm,TBA,SH688 361
INTD,354,Lecture,Civil Society and Development .,WF,11:35 am-12:55 pm,Kazue Takamura,STBIO N2/2
INTD,354,Lecture,Civil Society and Development .,WF,11:35 am-12:55 pm,Kazue Takamura,STBIO N2/2
INTD,354,Lecture,Civil Society and Development .,R,11:35 am-12:55 pm,Kazue Takamura,STBIO N2/2
INTD,354,Conference,Civil Society and Development .,M,09:35 am-10:25 am,TBA,MAASS 328
INTD,354,Conference,Civil Society and Development .,W,09:35 am-10:25 am,TBA,MAASS 328
INTD,354,Conference,Civil Society and Development .,M,01:35 pm-02:25 pm,TBA,SH688 295
INTD,354,Conference,Civil Society and Development .,W,01:35 pm-02:25 pm,TBA,SH688 295
INTD,354,Conference,Civil Society and Development .,M,02:35 pm-03:25 pm,TBA,SH688 1085
INTD,354,Conference,Civil Society and Development .,W,02:35 pm-03:25 pm,TBA,SH688 1085
INTD,358,Lecture,Ethnographic Approaches to Development .,MW,08:35 am-09:55 am,Daniel Ruiz-Serna,STBIO S3/3
INTD,358,Lecture,Ethnographic Approaches to Development .,W,08:35 am-09:55 am,Daniel Ruiz-Serna,EDUC 216
INTD,360,Lecture,Environmental Challenges in Development.,WF,10:05 am-11:25 am,Yann le Polain de Waroux,MAASS 217
INTD,360,Lecture,Environmental Challenges in Development.,WF,10:05 am-11:25 am,Yann le Polain de Waroux,MAASS 217
INTD,360,Lecture,Environmental Challenges in Development.,R,10:05 am-11:25 am,Yann le Polain de Waroux,MAASS 217
INTD,397,Lecture,Topic: Impact of Global South,MW,02:35 pm-03:55 pm,Iwa Nawrocki,RPHYS 118
INTD,397,Lecture,Topic: States and Development,TR,01:05 pm-02:25 pm,Mehri Ghazanjani,ENGTR 1100
INTD,397,Lecture,Topic: States and Development,TR,01:05 pm-02:25 pm,Mehri Ghazanjani,EDUC 338
INTD,398,Lecture,Topics:Conflict&DevGlobalSouth,TR,04:05 pm-05:25 pm,Patrick Dr Wight,ARTS 150
INTD,497,Lecture,Topic:GoverningComplxEcosystms,WF,10:05 am-11:25 am,Jonathan Garrett Wald,ENGMC 11
INTD,497,Lecture,Topic:GoverningComplxEcosystms,WF,10:05 am-11:25 am,Jonathan Garrett Wald,ENGMC 11
INTD,497,Lecture,Topic:GoverningComplxEcosystms,R,10:05 am-11:25 am,Jonathan Garrett Wald,ENGMC 11
